word,pinyin,derivation,常用
绿草如茵,lǜ cǎo rú yīn,无,2
绿肥红瘦,lǜ féi hóng shòu,宋·李清照《如梦令》词知否知否，应是绿肥红瘦。,0
绿酒红灯,lǜ jiǔ hóng dēng,清·梁章钜《归田琐记·北东园日记诗》天伦乐事萃华堂，绿酒红灯夜未央。,0
绿林大盗,lù lín dà dào,清·文康《儿女英雄传》第11回既作绿林大盗，便与那偷猫盗狗的不同。,0
绿林豪杰,lù lín háo jié,清·李渔《玉搔头·逼氛》有谁人道我的不是，又喜得有两个绿林豪杰率众来归，要助我力图大事。,0
绿林豪客,lù lín háo kè,明·凌濛初《初刻拍案惊奇·乌将军一饭必酬》暮雨萧萧江上村，绿林豪客夜知闻。,0
绿林豪士,lù lín háo shì,陶成章《浙案纪略》上卷第四章第二节其同乡许振鹏……去之宁波，由王金发介绍，因得入大岚山，连结绿林豪士。,0
绿林好汉,lù lín hǎo hàn,《后汉书·刘玄传》王莽末，南方饥馑，人庶群入野泽，掘凫芘而食之，更相侵夺。……于是诸亡命马武、王常、成丹等往从之；共攻离乡聚，臧于绿林中，数月间至七八千人。,0
绿林强盗,lù lín qiáng dào,鲁迅《书信集·致赵家璧》试看绿林强盗，怎样不惜钱财以买盒子炮，就可知道。,0
绿女红男,lǜ nǚ hóng nán,清·富察敦崇《燕京岁时记·万寿寺》游人甚多，绿女红男，联蹁道路。,0
绿水青山,lǜ shuǐ qīng shān,宋·释普济《五灯会元》问‘牛头未见四祖时如何？’师曰‘青山绿水。’曰‘见后如何？’师曰‘绿水青山。’,0
绿蓑青笠,lǜ suō qīng lì,唐·张志和《渔父歌》西塞山前白鹭飞，桃花流水鳜鱼肥。青箬笠，绿蓑衣，斜风细雨不须归。,0
绿叶成阴,lǜ yè chéng yīn,宋·计有功《唐诗纪事·杜牧》自是寻春去较迟，不须惆怅怨芳时。狂风落尽深红色，绿叶成阴子满枝。,0
绿叶成荫,lǜ yè chéng yīn,无,0
绿衣黄里,lǜ yī huáng lǐ,《诗经·邶风·绿衣》绿兮衣兮，绿衣黄里。心之忧矣，曷维其已。,0
绿衣使者,lǜ yī shǐ zhě,五代·王仁裕《开元天宝遗事·鹦鹉告事》其时仆妾辈并无所觉，惟有鹦鹉一只在堂前架上。……封鹦鹉为‘绿衣使者’。,0
鸾翱凤翥,luán áo fèng zhù,无,0
鸾俦凤侣,luán chóu fèng lǚ,《好逑传》第16回何不与舍侄女竟成鸾俦凤侣，便完了一件百年的大事？,0
鸾颠凤倒,luán diān fèng dǎo,明·谢谠《四喜记·仁主赐婚》喜孜孜鸾颠凤倒，美津津露涩花娇。,0
鸾飞凤舞,luán fēi fèng wǔ,《山海经·海内经》有鸾鸟自歌，凤鸟自舞……见则天下和。,0
鸾飞凤翥,luán fēi fèng zhù,无,0
鸾分凤离,luán fēn fèng lí,无,0
鸾凤分飞,luán fèng fēn fēi,唐·房千里《寄妾赵氏》诗鸾凤分飞海树秋，忍听钟鼓越王楼。,0
鸾凤和鸣,luán fèng hè míng,《左传·庄公二十二年》是谓凤凰于飞，和鸣锵锵。,0
鸾歌凤吹,luán gē fèng chuí,无,0
鸾歌凤舞,luán gē fèng wǔ,《山海经·大荒南经》爰有歌舞之鸟，鸾鸟自歌，凤鸟自舞。,0
鸾孤凤寡,luán gū fèng guǎ,无,0
鸾孤凤只,luán gū fèng zhī,宋·无名氏《张协状元》第二十九出从来我意，镇有心，便欲求伊姻契，谁知到此，情一似凤孤鸾只。,0
鸾鹄停峙,luán hú tíng zhì,无,0
鸾鹄在庭,luán hú zài tíng,无,0
鸾回凤翥,luán huí fèng zhù,无,0
鸾交凤俦,luán jiāo fèng chóu,清·李渔《慎鸾交·却媒》中宫位卸，便做鸾交凤俦；衾裯伴少，便做莺栖燕游。,0
鸾交凤友,luán jiāo fèng yǒu,元·马致远《汉宫秋》第二折我不信你敢差排吕太后，枉以后龙争虎斗，都是俺鸾交凤友。,0
鸾胶凤丝,luán jiāo fèng sī,无,0
鸾鸣凤奏,luán míng fèng zòu,无,0
鸾漂凤泊,luán piāo fèng bó,无,0
鸾飘凤泊,luán piāo fèng bó,唐·韩愈《峋嵝山》诗科斗拳身薤倒披，鸾飘凤泊拏虎螭。,0
鸾跂鸿惊,luán qí hóng jīng,无,0
鸾停鹄峙,luán tíng hú zhì,无,0
鸾翔凤集,luán xiáng fèng jí,晋·傅咸《申怀赋》穆穆清禁，济济群英。鸾翔凤集，羽仪上亲。,0
鸾翔凤翥,luán xiáng fèng zhù,晋·陆机《浮云赋》鸾翔凤翥，鸿惊鹤飞，鲸鲵溯波，鲛鳄冲道。,0
鸾音鹤信,luán yīn hè xìn,无,0
鸾吟凤唱,luán yín fèng chàng,无,0
鸾舆凤驾,luán yú fèng jià,无,0
鸾只凤单,luán zhī fèng dān,明·高濂《玉簪记·合庆》恨当初鸾只凤单，喜今日夫荣妻显。,0
鸾姿凤态,luán zī fèng tài,《云笈七签》卷五弟子十八人，并皆殊秀，然鸾姿凤态，眇映云松者，有韦法昭、司马子微、郭崇真。,0
卵覆鸟飞,luán fù niǎo fēi,清·蒲松龄《聊斋志异·阿霞》人之无良，舍其旧而新是谋，卒之卵覆而鸟亦飞，天之所报亦惨矣！,0
卵石不敌,luǎn shí bù dí,汉·焦延寿《易林》卷十三卵与石斗，麋碎无疑；动而有悔，出不得时。,0
卵与石斗,luǎn yǔ shí dòu,汉·焦延寿《易林》卷十三卵与石斗，麋碎无疑；动而有悔，出不得时。,0
乱臣贼子,luàn chén zéi zǐ,《孟子·藤文公下》孔子成《春秋》，而乱臣贼子俱。,0
乱点鸳鸯,luàn diǎn yuān yāng,明·冯梦龙《醒世恒言》卷八今日听在下说一桩意外姻缘的故事，唤做《乔太守乱点鸳鸯谱》。,0
乱箭攒心,luàn jiàn cuán xīn,明·冯梦龙《醒世恒言》第二十卷见父亲倒在一个壁角边乱草之上……淹淹止存一息。二子一见，犹如乱箭攒心，放声号哭。,0
乱七八遭,luàn qī bā zāo,无,0
乱七八糟,luàn qī bā zāo,清·曾朴《孽海花》第五回你看屋里的图书字画，家伙器皿，布置得清雅整洁，不象公坊以前乱七八糟的样子了，这是霞郎的成绩。,0
乱琼碎玉,luàn qióng suì yù,明·兰陵笑笑生《金瓶梅词话》第一回（武松）正在雪里，踏着乱琼碎玉归来。,0
乱世凶年,luàn shì xiōng nián,无,0
乱世英雄,luàn shì yīng xióng,南朝·宋·刘义庆《世说新语·识鉴》曹公少时见乔玄。玄谓曰‘天下方乱，群雄虎争，拨而理之非君乎？然君实是乱世之英雄，治世之奸贼。,0
乱首垢面,luàn shǒu gòu miàn,无,0
乱头粗服,luàn tóu cū fú,南朝宋·刘义庆《世说新语·容止》裴令公有俊容仪，脱冠冕，粗服乱头皆好。时人以为玉人。,0
乱语胡言,luàn yǔ hú yán,无,0
乱坠天花,luàn zhuì tiān huā,无,0
乱作胡为,luàn zuò hú wéi,无,0
乱作一团,luàn zuò yī tuán,鲁迅《热风·随感录三十三》他拿了儒、道士、和尚、耶教的糟粕，乱作一团，又密密的插入鬼话。,0
掠地攻城,lüè dì gōng chéng,明·无名氏《精忠记·应诏》勤王报国应无惮，掠地攻城也畏难。,0
掠美市恩,lüě měi shì ēn,宋·朱熹《朱子语类》卷二九所谓曲意徇物，掠美市恩，其用心要作甚？,0
掠人之美,lüè rén zhī měi,《左传·昭公十四年》己恶而掠美为昏。,0
掠影浮光,lüè yǐng fú guāng,《新华日报》1943.8.28一个正视现实的人，不会只是去强调这掠影浮光，但亦决不故意去抹煞它。,0
略高一筹,lüè gāo yī chóu,清·蒲松龄《聊斋志异·辛十四娘》小生所以忝出君上者，以起处数语，略高一筹耳。,0
略迹论心,lüè jì lùn xīn,清·黄宗羲《子刘子行状上》以于立玉、于元荐为乱天下者，亦岂遂为定论乎？略迹而论心，二臣皆皎然不欺其志，有国士之风。,0
略迹原情,lüè jì yuán qíng,明·张煌言《答赵安抚书》英君察相，尚能略其迹而原其心；感其诚而哀其遇。,0
略迹原心,lüè jì yuán xīn,明·张煌言《答赵安抚书》英君察相，尚能略其迹而原其心；感其诚而哀其遇。,0
略见一斑,lüè jiàn yī bān,南朝·宋·刘义庆《世说新语·方正》此郎亦管中窥豹，时见一斑。,0
略窥一斑,lüè kuī yī bān,明·张居正《答南列卿陈我度》孤虽不肖，其于人之贤否，略窥一斑，内不敢任爱憎之私，外不轻信誉之说。,0
略胜一筹,lüè shèng yī chóu,清·蒲松龄《聊斋志异·辛十四娘》小生所以忝出君上者，以起处数语，略高一筹耳。,0
略识之无,lüè shí zhī wú,唐·白居易《与元九书》仆始生六七月时，乳母抱弄于书屏下。有指‘无’字、‘之’字示仆者，仆虽口未能言，心已默识◇有问此二字者，虽百十其试，而指之不差。,0
略无忌惮,lüè wú jì dàn,语出《礼记·中庸》小人而无惮也。《三国演义》第三回[董卓]出入宫庭，略无忌惮。,0
略逊一筹,lüè xùn yī chóu,无,0
略知皮毛,lüè zhī pí máo,清·李汝珍《镜花缘》第17回才女才说学士大夫论及反切尚切瞠目无语，何况我们不过略知皮毛，岂敢乱谈，贻笑大方！,0
略知一二,lüè zhī yī èr,清·钱彩《说岳全传》第四十二回花子道‘武艺也略知一二。’,0
沦肌浃髓,lún jī jiā suǐ,《淮南子·原道训》不浸于肌肤，不浃于骨髓。,0
沦浃肌髓,lún jiā jī suǐ,无,0
沦落风尘,lún luò fēng chén,明·冯梦龙《警世通言·杜十娘怒沉百宝箱》可怜一片无瑕玉，误落风尘花柳中。,0
纶巾羽扇,guān jīn yǔ shàn,宋·苏轼《念奴娇·赤壁怀古》词羽扇纶巾谈笑间，樯橹灰飞烟灭。,0
纶音佛语,lún yīn fó yǔ,无,0
轮扁斫轮,lún biǎn zhuó lún,《庄子·天道》桓公读书于堂上，轮扁斫轮于堂下。,0
轮焉奂焉,lún yān huàn yān,西汉·戴圣《礼记·檀弓下》美哉轮焉！美哉奂焉！,0
论辩风生,lùn biàn fēng shēng,无,0
论长道短,lùn cháng dào duǎn,清·曹雪芹《红楼梦》第九回两个商议定了，一对儿论长道短。,0
论长说短,lùn cháng shuō duǎn,无,0
论道经邦,lùn dào jīng bāng,《书·周官》立太师、太傅、太保，兹惟三公，论道经邦，燮理阴阳。孔传此惟三公之任，佐王论道，以经纬国事。,0
论德使能,lùn dé shǐ néng,无,0
论短道长,lùn duǎn dào cháng,无,0
论甘忌辛,lùn gān jì xīn,南朝·梁·江淹《杂体》诗序至于世之诸贤，各滞所迷，莫不论甘而忌辛，好丹而非素。,0
论高寡合,lùn gāo guǎ hé,无,0
论功封赏,lùn gōng fēng shǎng,《晋书·石季龙传上》季龙入辽宫，论功封赏各有差。,0
论功受赏,lùn gōng shòu shǎng,无,0
论功行封,lùn gōng xíng fēng,《史记·萧相国世家》汉五年，既杀项羽，定天下，论功行封。,0
论功行赏,lùn gōng xíng shǎng,《韩非子·八说》计功而行赏，程能而授事。,0
论黄数白,lùn huáng shù bái,无,0
论黄数黑,lùn huáng shǔ hēi,元·杨文奎《儿女团圆》第一折你入门来便闹起，有甚的论黄数黑。,0
论今说古,lùn jīn shuō gǔ,元·张可久《端正好·渔乐》人间开口笑樵渔，会谈今论古。,0
论列是非,lùn liè shì fēi,《汉书·司马迁传》仍欲卬首信眉，论列是非，不亦轻朝廷，羞当世之士邪。,0
论千论万,lùn qiān lùn wàn,元·刘君锡《来生债》第二折爹家里论千论万满箱满柜无数的银子。,0
论世知人,lùn shì zhī rén,无,0
论心定罪,lùn xīn dìng zuì,无,0
论议风生,lùn yì fēng shēng,《宋史·陈亮传》亮为人才气超迈，喜谈兵；论议风生，下笔数千言立就。,0
论资排辈,lùn zī pái bèi,无,0
捋袖揎拳,luō xiù xuān quán,元·金仁杰《追韩信》第四折前后军兵紧相并，左右枪刀厩围定。捋袖揎拳挺盔顶，破步撩衣扯剑迎。,0
罗敷有夫,luó fū yǒu fū,汉·无名氏《陌上桑》诗使君自有妇，罗敷自有夫。,0
罗掘俱穷,luó jué jù qióng,无,0
罗掘一空,luó jué yī kōng,蔡东藩、许廑父《民国通俗演义》第三十回是时宁城已罗掘一空，急切不得巨款，没奈何任他所为。,0
罗钳吉网,luó qián jí wǎng,《资治通鉴·唐玄宗天宝四载》李林甫欲除不附己者，重用酷吏罗希奭、吉温，二人皆随林甫所欲深浅，锻炼成狱，无能自脱者，时人谓之‘罗钳吉网’。,0
罗雀掘鼠,luó què jué shǔ,《新唐书·张巡传》至罗雀掘鼠，煮铠弩以食。,0
罗之一目,luó zhī yī mù,《淮南子·说山训》有鸟将来，张罗而待之，得鸟者罗之一目也。今非昔比为一目之罗，则无时得鸟矣。,0
罗织构陷,luò zhī gòu xiàn,《后汉书·顺帝纪》王圣等惧有后祸，遂与丰京其构陷太子，太子坐废为济阴王。,0
罗织罪名,luó zhī zuì míng,无,0
锣鼓喧天,luó gǔ xuān tiān,元·尚仲贤《单鞭夺槊》第四折早来到北邙前面，猛听的锣鼓喧天，那军不到三千，拥出个将一员，雄纠纠威风武艺显。,0
裸裎袒裼,luǒ chéng tǎn xī,《孟子·公孙丑上》尔为尔，我为我，虽袒裼裸裎于我侧，尔焉能浼我哉？,0
裸袖揎拳,luǒ xiù xuān quán,元·张鸣善《水仙子·讥时》铺眉苫眼早三公，裸袖揎拳享万钟。,0
攞袖揎拳,luǒ xiù xuān quán,元·无名氏《碧桃花》第三折一个个气昂昂性儿不善，他每都叫吼吼攞袖揎拳。,0
洛阳才子,luò yáng cái zǐ,晋·潘岳《西征赋》终童山东之英妙，贾生洛阳之才子。,0
洛阳纸贵,luò yáng zhǐ guì,《晋书·左思传》于是豪贵之家竞相传写，洛阳为之纸贵。,0
络绎不绝,luò yì bù jué,《后汉书·南匈奴传》窜逃入塞者络绎不绝。,0
荦荦大端,luò luò dà duān,《史记·天官书》此其荦荦大者，若至委曲小变，不可胜道。,0
荦荦大者,luò luò dà zhě,西汉·司马迁《史记·天官书》此其荦荦大者。若至委曲小变，不可胜道。,0
荦荦确确,luò luò què què,无,0
骆驿不绝,luò yì bù jué,《后汉书·郭伋传》后宏、吴等党与闻伋威信，远自江南，或从幽、冀，不期俱降，骆驿不绝。,0
落草为寇,luò cǎo wéi kòu,元·秦简夫《赵礼让肥》第三折某今在这宜秋山虎头寨，落草为寇，也是不得已而为之。,0
落地生根,luò dì shēng gēn,《人民日报》1969.12.18他们纷纷表示，要在农村落地生根，干一辈子革命。,0
落花流水,luò huā liú shuǐ,唐·李群玉《奉和张舍人送秦炼师归岑公山》诗兰浦苍苍春欲暮，落花流水怨离襟。五代南唐·李煜《浪淘沙》词流水落花春去也，天上人间,0
落花无言,luò huā wú yán,唐·司空图《诗品·典雅》眠琴绿阴，上有飞瀑。落花无言，人淡如菊。,0
落荒而逃,luò huāng ér táo,元·无名氏《马陵道》第三折你自慢慢的从大路上行，我便落慌而走。,0
落荒而走,luò huāng ér zǒu,元·无名氏《马陵道》第三折你自慢慢的从大路上行，我便落慌而走。明·罗贯中《三国演义》三十一回玄德见势危，落荒而走。,0
落井投石,luò jǐng tóu shí,无,0
落井下石,luò jǐng xià shí,语出唐·韩愈《柳子厚墓志铭》落陷阱，不一引手救，反挤之，又下石焉者，皆是也。,0
落阱下石,luò jǐng xià shí,唐·韩愈《柳子厚墓志铭》一旦临小利害，仅如毛发比，反眼若不相识；落陷阱，不一引手救，反挤之，又下石焉者，皆是也。,0
落落大方,luò luò dà fāng,郭沫若《蔡文姬》第四幕对于我们也是非常宽大的。还有他的夫人也落落大方。,2
落落寡合,luò luò guǎ hé,《汉书·耿锎》常以为落落难合。,0
落落穆穆,luò luò mù mù,《晋书·王澄传》澄噇谓衍曰‘兄形似道，而神锋太儁。’衍曰‘诚不如卿落落穆穆然也。’,0
落落难合,luò luò nán hé,《后汉书·耿弇传》将军前在南阳，建此大策，常以为落落难合，有志者事竟成也。,0
落魄不羁,luò pò bù jī,宋·周密《齐东野语》卷四实之莆人，登甲科，甚有文名，落魄不羁。,0
落魄不偶,luo tuo bu ou,无,0
落魄江湖,luò pò jīng hú,唐·杜牧《遣怀》诗落魄江湖载酒行，楚腰纤细掌中轻。,0
落汤螃蟹,luò tāng páng xiè,宋·释道原《景德传灯录》卷十九一似落汤螃蟹，手脚忙乱。,0
落拓不羁,luò tuò bù jī,《北史·杨素传》少落拓有大志，不拘小节。,0
落雁沉鱼,luò yàn chén yú,先秦·庄周《庄子·齐物论》毛嫱、丽姬，人之所美也。鱼见之深入，鸟见之高飞。,0
落叶归根,luò yè guī gēn,宋·释道原《景德传灯录》卷五叶落归根，来时无口。,0
落叶知秋,luò yè zhī qiū,宋·释普济《五灯会元》卷二十叶落知秋，举一明三。《续灯传录》弦动别曲，叶落知秋。,0
落英缤纷,luò yīng bīn fēn,晋·陶潜《桃花源记》忽逢桃花林，夹岸数百步，中无杂树，芳草鲜美，落英缤纷，渔人甚异之。,0
落月屋梁,luò yuè wū liáng,唐·杜甫《梦李白》诗落月满屋梁，犹疑照颜色。,0
落纸云烟,luò zhǐ yún yān,无,0
麻痹不仁,má bì bù rén,明·李贽《寄答留都书》今但以仁体称兄，恐合邑士大夫皆以为我麻痹不仁之人矣。,0
麻痹大意,má bì dà yì,无,0
麻痺不仁,má bì bù rén,无,0
麻姑献寿,má gū xiàn shòu,晋·葛洪《神仙传》卷七麻姑，建昌人，修道于牟州东南余姑山。三月三日西王母寿辰，麻姑在绛珠河畔以灵芝酿酒，为王母祝寿。,0
麻木不仁,má mù bù rén,明·薛己《医案·总论》一日皮死麻木不仁，二日肉死针刺不痛。,0
